business_date,year,month,day_name,dow_num,is_weekend,quarters,price_mean,price_median,price_min,price_max,price_std,res_share_mean,negative_quarters,spread_20
2025-11-06,2025,11,Thursday,3,False,96,481.79,439.09,355.25,721.54,96.48,0.2368,0,263.24
2025-11-07,2025,11,Friday,4,False,96,481.76,436.57,374.01,822.93,115.56,0.2574,0,295.62
2025-11-08,2025,11,Saturday,5,True,96,487.31,444.86,413.29,702.19,81.48,0.1286,0,211.99
2025-11-09,2025,11,Sunday,6,True,96,469.47,444.37,413.39,640.26,59.42,0.03,0,158.86
2025-11-10,2025,11,Monday,0,False,96,596.31,560.49,402.02,990.24,169.6,0.0324,0,454.66
2025-11-11,2025,11,Tuesday,1,False,96,478.13,472.18,409.8,615.03,49.34,0.0599,0,132.81
2025-11-12,2025,11,Wednesday,2,False,96,486.92,435.68,259.08,837.29,121.89,0.1557,0,328.11
2025-11-13,2025,11,Thursday,3,False,96,301.68,362.61,61.73,489.59,140.18,0.3419,0,359.09
2025-11-14,2025,11,Friday,4,False,96,526.24,479.67,356.08,895.31,135.57,0.1733,0,370.29
2025-11-15,2025,11,Saturday,5,True,96,484.54,458.3,412.74,718.11,69.94,0.1618,0,177.99
2025-11-16,2025,11,Sunday,6,True,96,447.42,433.26,386.02,543.41,40.55,0.1527,0,113.45
2025-11-17,2025,11,Monday,0,False,96,510.18,519.6,354.91,707.5,105.71,0.1529,0,271.42
2025-11-18,2025,11,Tuesday,1,False,96,446.22,432.36,325.08,665.63,83.64,0.248,0,232.72
2025-11-19,2025,11,Wednesday,2,False,96,498.27,447.62,353.67,1060.68,144.44,0.2369,0,356.38
2025-11-20,2025,11,Thursday,3,False,96,544.5,525.64,400.04,850.0,111.25,0.204,0,294.27
2025-11-21,2025,11,Friday,4,False,96,650.7,605.76,404.34,1280.0,216.52,0.1993,0,581.38
2025-11-22,2025,11,Saturday,5,True,96,577.73,495.16,451.56,976.42,153.53,0.1245,0,379.88
2025-11-23,2025,11,Sunday,6,True,96,535.06,466.43,447.2,872.45,121.01,0.0735,0,297.44
2025-11-24,2025,11,Monday,0,False,96,731.39,761.58,419.21,1228.87,243.77,0.1283,0,648.6
2025-11-25,2025,11,Tuesday,1,False,96,1034.34,1203.23,451.6,1720.27,471.43,0.0734,0,1136.21
2025-11-26,2025,11,Wednesday,2,False,96,615.27,594.51,387.02,906.85,173.51,0.1671,0,433.02
2025-11-27,2025,11,Thursday,3,False,96,579.03,529.57,382.98,1096.24,176.56,0.1851,0,471.41
2025-11-28,2025,11,Friday,4,False,96,549.65,490.72,359.67,1074.75,169.65,0.1962,0,452.79
2025-11-29,2025,11,Saturday,5,True,96,545.88,490.9,437.1,879.84,120.11,0.0847,0,308.63
2025-11-30,2025,11,Sunday,6,True,96,477.55,472.59,439.96,543.53,31.24,0.0862,0,88.05
2025-12-01,2025,12,Monday,0,False,96,802.24,791.16,403.81,1465.31,300.36,0.0694,0,820.65
2025-12-02,2025,12,Tuesday,1,False,96,714.22,708.22,460.61,1217.0,212.39,0.1052,0,536.94
2025-12-03,2025,12,Wednesday,2,False,96,751.66,724.64,430.73,1514.16,288.94,0.0913,0,759.83
2025-12-04,2025,12,Thursday,3,False,96,645.89,651.97,438.05,1034.8,165.63,0.0895,0,432.72
2025-12-05,2025,12,Friday,4,False,96,592.6,596.19,403.12,861.09,139.56,0.1105,0,344.45
2025-12-06,2025,12,Saturday,5,True,96,508.8,491.96,440.38,689.96,53.49,0.1185,0,135.21
2025-12-07,2025,12,Sunday,6,True,96,450.08,440.03,405.34,527.53,30.31,0.1445,0,83.25
2025-12-08,2025,12,Monday,0,False,96,450.43,455.57,313.76,589.41,63.35,0.2253,0,179.01
2025-12-09,2025,12,Tuesday,1,False,96,505.78,525.17,297.77,747.62,121.32,0.1609,0,337.37
2025-12-10,2025,12,Wednesday,2,False,96,466.05,450.34,405.37,583.61,46.26,0.1681,0,123.79
2025-12-11,2025,12,Thursday,3,False,96,435.22,436.72,351.96,506.47,41.85,0.2615,0,121.52
2025-12-12,2025,12,Friday,4,False,96,533.22,503.04,375.37,924.99,129.2,0.1292,0,349.91
2025-12-13,2025,12,Saturday,5,True,96,448.49,451.6,331.74,505.64,33.16,0.1259,0,90.4
2025-12-14,2025,12,Sunday,6,True,96,406.2,423.86,327.58,457.88,37.3,0.2424,0,100.74
2025-12-15,2025,12,Monday,0,False,96,494.31,456.08,359.11,771.05,106.8,0.1711,0,284.57
2025-12-16,2025,12,Tuesday,1,False,96,547.38,514.48,422.84,856.81,113.09,0.1109,0,293.56
2025-12-17,2025,12,Wednesday,2,False,96,528.53,505.45,423.2,714.48,76.93,0.0972,0,205.26
2025-12-18,2025,12,Thursday,3,False,96,512.18,481.54,407.43,737.15,84.27,0.1388,0,222.94
2025-12-19,2025,12,Friday,4,False,96,426.48,447.04,285.45,549.93,68.12,0.2302,0,193.45
2025-12-20,2025,12,Saturday,5,True,96,502.55,487.23,425.77,681.81,66.83,0.0598,0,177.69
2025-12-21,2025,12,Sunday,6,True,96,479.71,471.2,444.29,556.75,27.55,0.0429,0,73.57
2025-12-22,2025,12,Monday,0,False,96,542.99,555.44,415.04,725.75,92.01,0.0944,0,234.04
2025-12-23,2025,12,Tuesday,1,False,96,474.82,473.35,402.88,541.54,35.53,0.139,0,97.47
2025-12-24,2025,12,Wednesday,2,False,96,362.0,358.99,220.52,484.68,77.37,0.1959,0,209.5
2025-12-25,2025,12,Thursday,3,False,96,412.49,427.93,235.64,485.71,63.63,0.1141,0,167.88
2025-12-26,2025,12,Friday,4,False,96,413.26,405.0,347.03,483.78,46.17,0.1291,0,120.16
2025-12-27,2025,12,Saturday,5,True,96,396.25,398.39,254.72,452.96,39.61,0.283,0,101.09
2025-12-28,2025,12,Sunday,6,True,96,313.59,308.52,118.1,468.29,97.23,0.4139,0,271.18
2025-12-29,2025,12,Monday,0,False,96,404.95,439.93,277.16,478.87,60.9,0.281,0,158.8
2025-12-30,2025,12,Tuesday,1,False,96,338.17,355.48,146.71,451.13,83.99,0.4219,0,234.93
2025-12-31,2025,12,Wednesday,2,False,96,427.32,446.33,300.09,568.6,76.04,0.2177,0,212.64
2026-01-01,2026,1,Thursday,3,False,96,139.43,115.33,-8.94,462.99,136.73,0.3898,17,371.23
2026-01-02,2026,1,Friday,4,False,96,251.23,305.13,-6.6,420.72,163.43,0.3971,24,418.16
2026-01-03,2026,1,Saturday,5,True,96,371.91,372.5,222.04,498.98,86.97,0.3997,0,245.69
2026-01-04,2026,1,Sunday,6,True,96,392.36,367.24,325.36,505.78,56.25,0.386,0,153.19
2026-01-05,2026,1,Monday,0,False,96,628.94,594.69,375.85,1027.15,204.2,0.1709,0,578.23
2026-01-06,2026,1,Tuesday,1,False,96,553.02,544.77,449.83,719.49,83.13,0.1096,0,218.26
2026-01-07,2026,1,Wednesday,2,False,96,866.51,885.26,400.87,1441.51,362.98,0.0704,0,932.71
2026-01-08,2026,1,Thursday,3,False,96,850.53,938.1,419.49,1299.75,313.02,0.0763,0,784.75
2026-01-09,2026,1,Friday,4,False,96,586.81,569.51,422.53,898.04,128.88,0.1358,0,334.24
2026-01-10,2026,1,Saturday,5,True,96,561.5,556.31,419.8,746.42,65.82,0.2051,0,176.95
2026-01-11,2026,1,Sunday,6,True,96,412.67,418.28,341.95,498.04,44.48,0.3408,0,125.8
2026-01-12,2026,1,Monday,0,False,96,1047.27,1182.9,380.79,1999.69,506.76,0.1208,0,1305.9
2026-01-13,2026,1,Tuesday,1,False,96,1180.76,1324.16,434.09,2118.76,616.13,0.0885,0,1532.84
2026-01-14,2026,1,Wednesday,2,False,96,537.19,536.0,399.95,778.01,94.35,0.1847,0,266.75
2026-01-15,2026,1,Thursday,3,False,96,765.63,752.92,458.74,1449.65,278.39,0.1089,0,708.49
2026-01-16,2026,1,Friday,4,False,96,538.58,531.86,424.57,690.48,73.45,0.2075,0,211.82
2026-01-17,2026,1,Saturday,5,True,96,513.4,500.21,441.78,609.0,41.33,0.18,0,115.56
2026-01-18,2026,1,Sunday,6,True,96,469.31,463.06,408.22,564.98,46.24,0.2939,0,122.25
2026-01-19,2026,1,Monday,0,False,96,596.44,555.32,440.69,932.39,129.29,0.2758,0,349.37
2026-01-20,2026,1,Tuesday,1,False,96,609.0,535.95,452.73,1070.2,167.53,0.2371,0,427.97
2026-01-21,2026,1,Wednesday,2,False,96,720.45,568.12,445.9,1508.43,308.26,0.1509,0,770.19
2026-01-22,2026,1,Thursday,3,False,96,585.78,497.22,441.88,1001.62,149.12,0.1644,0,383.42
2026-01-23,2026,1,Friday,4,False,96,624.87,610.39,471.22,988.92,142.46,0.1366,0,371.18
2026-01-24,2026,1,Saturday,5,True,96,534.82,531.96,451.85,629.39,60.1,0.1262,0,155.12
2026-01-25,2026,1,Sunday,6,True,96,501.39,499.78,449.69,571.83,31.68,0.1573,0,92.27
2026-01-26,2026,1,Monday,0,False,96,792.96,881.21,413.44,1452.79,297.17,0.1171,0,783.62
2026-01-27,2026,1,Tuesday,1,False,96,1008.19,855.68,485.96,2008.49,490.85,0.0309,0,1248.68
2026-01-28,2026,1,Wednesday,2,False,96,781.43,766.58,464.91,1335.2,280.13,0.0482,0,741.42
2026-01-29,2026,1,Thursday,3,False,96,648.12,683.12,471.47,861.93,136.86,0.0837,0,331.59
2026-01-30,2026,1,Friday,4,False,96,578.68,565.42,455.57,760.02,90.3,0.1345,0,235.6
2026-01-31,2026,1,Saturday,5,True,96,481.47,475.84,421.91,571.63,41.17,0.298,0,115.49
2026-02-01,2026,2,Sunday,6,True,96,466.15,454.22,411.82,576.56,46.27,0.2462,0,126.6
2026-02-02,2026,2,Monday,0,False,96,601.3,543.76,430.32,945.15,157.83,0.2203,0,406.62
2026-02-03,2026,2,Tuesday,1,False,96,553.71,523.47,420.8,907.77,108.49,0.2322,0,278.83
2026-02-04,2026,2,Wednesday,2,False,96,577.53,629.37,411.12,762.16,117.42,0.1575,0,297.23
2026-02-05,2026,2,Thursday,3,False,96,539.84,568.12,413.55,678.27,79.68,0.1087,0,213.79
2026-02-06,2026,2,Friday,4,False,96,607.53,622.92,441.09,878.85,127.34,0.0641,0,346.23
2026-02-07,2026,2,Saturday,5,True,96,503.16,497.28,454.5,612.52,41.87,0.0281,0,113.67
2026-02-08,2026,2,Sunday,6,True,96,464.93,453.98,425.85,554.52,34.75,0.0856,0,92.46
2026-02-09,2026,2,Monday,0,False,96,588.88,560.06,419.51,928.0,137.62,0.1329,0,372.21
2026-02-10,2026,2,Tuesday,1,False,96,603.13,584.45,431.04,872.3,132.05,0.0826,0,354.27
2026-02-11,2026,2,Wednesday,2,False,96,526.25,521.2,430.75,643.66,63.73,0.1409,0,169.99
2026-02-12,2026,2,Thursday,3,False,96,513.74,487.52,427.45,659.41,61.8,0.1287,0,158.93
2026-02-13,2026,2,Friday,4,False,96,478.23,463.26,389.4,620.76,65.6,0.1927,0,181.71
2026-02-14,2026,2,Saturday,5,True,96,493.12,478.54,426.37,652.86,62.48,0.0764,0,167.94
2026-02-15,2026,2,Sunday,6,True,96,471.21,441.2,418.11,630.77,60.02,0.1243,0,155.6
2026-02-16,2026,2,Monday,0,False,96,490.25,463.76,405.93,652.83,75.71,0.2451,0,197.38
2026-02-17,2026,2,Tuesday,1,False,96,569.76,536.42,404.68,967.26,140.48,0.0901,0,372.64
2026-02-18,2026,2,Wednesday,2,False,96,560.67,502.83,421.59,860.57,136.1,0.0718,0,357.98
2026-02-19,2026,2,Thursday,3,False,96,547.11,461.1,406.74,916.05,149.93,0.1203,0,384.02
2026-02-20,2026,2,Friday,4,False,96,503.46,439.58,334.07,856.81,120.51,0.2097,0,311.78
2026-02-21,2026,2,Saturday,5,True,96,379.42,373.88,275.54,471.06,40.48,0.3571,0,115.98
2026-02-22,2026,2,Sunday,6,True,96,365.46,392.26,220.41,454.99,74.17,0.2686,0,204.69
2026-02-23,2026,2,Monday,0,False,96,407.33,405.98,193.36,630.46,127.64,0.2803,0,374.74
2026-02-24,2026,2,Tuesday,1,False,96,511.43,477.33,378.82,832.03,118.14,0.1659,0,320.04
2026-02-25,2026,2,Wednesday,2,False,96,487.85,415.44,361.81,833.89,130.94,0.1434,0,335.6
2026-02-26,2026,2,Thursday,3,False,96,358.14,383.78,51.31,498.33,113.7,0.3405,0,314.33
2026-02-27,2026,2,Friday,4,False,96,373.94,366.87,125.82,593.69,115.54,0.3203,0,340.07
2026-02-28,2026,2,Saturday,5,True,96,296.86,369.67,-2.59,474.18,168.07,0.3831,12,445.06
2026-03-01,2026,3,Sunday,6,True,96,271.35,286.79,-2.19,527.84,167.71,0.3166,10,475.09
2026-03-02,2026,3,Monday,0,False,96,494.09,410.16,214.94,1046.24,206.88,0.2326,0,554.25
2026-03-03,2026,3,Tuesday,1,False,96,458.59,434.2,141.39,840.53,162.56,0.2223,0,476.25
2026-03-04,2026,3,Wednesday,2,False,96,528.11,493.76,47.36,1192.39,258.61,0.2839,0,751.45
2026-03-05,2026,3,Thursday,3,False,96,524.87,503.72,-34.11,1199.71,288.02,0.2146,3,847.15
2026-03-06,2026,3,Friday,4,False,96,461.31,494.73,-81.51,954.87,260.88,0.1956,10,762.98
2026-03-07,2026,3,Saturday,5,True,96,453.99,550.66,0.0,810.17,243.64,0.235,0,666.67
2026-03-08,2026,3,Sunday,6,True,96,382.72,522.21,-96.58,691.15,247.29,0.2764,13,637.84
2026-03-09,2026,3,Monday,0,False,96,460.42,456.34,0.0,977.33,274.93,0.3812,0,809.66
2026-03-10,2026,3,Tuesday,1,False,96,467.44,463.02,-20.01,958.08,244.93,0.3314,3,723.73
2026-03-11,2026,3,Wednesday,2,False,96,365.97,422.44,2.57,672.12,186.43,0.3339,0,536.58
2026-03-12,2026,3,Thursday,3,False,96,505.61,433.46,259.04,1179.98,234.58,0.251,0,617.18
2026-03-13,2026,3,Friday,4,False,96,342.71,411.68,-21.66,798.99,236.84,0.4093,17,647.66
2026-03-14,2026,3,Saturday,5,True,96,354.43,431.83,-106.32,753.22,254.39,0.4688,19,688.03
2026-03-15,2026,3,Sunday,6,True,96,461.65,486.58,127.39,851.05,170.12,0.2705,0,491.01
2026-03-16,2026,3,Monday,0,False,96,519.92,441.84,360.19,943.67,150.12,0.1751,0,387.85
2026-03-17,2026,3,Tuesday,1,False,96,554.98,488.18,417.6,986.47,151.51,0.1775,0,379.06
2026-03-18,2026,3,Wednesday,2,False,96,408.23,440.46,-88.86,829.18,256.53,0.2522,16,737.0
2026-03-19,2026,3,Thursday,3,False,96,496.6,515.04,6.9,942.76,238.17,0.1807,0,694.54
2026-03-20,2026,3,Friday,4,False,96,640.13,619.4,417.45,1000.42,136.42,0.1315,0,385.04
2026-03-21,2026,3,Saturday,5,True,96,447.97,552.59,-33.88,760.02,230.31,0.2619,5,627.91
2026-03-22,2026,3,Sunday,6,True,96,355.14,433.08,-69.28,739.52,258.74,0.2884,22,698.98
2026-03-23,2026,3,Monday,0,False,96,570.18,564.1,113.25,1159.45,229.78,0.1922,0,654.22
2026-03-24,2026,3,Tuesday,1,False,96,383.34,451.24,-52.8,647.29,198.92,0.2548,5,560.79
2026-03-25,2026,3,Wednesday,2,False,96,287.59,226.43,-48.72,917.49,264.07,0.365,19,717.71
2026-03-26,2026,3,Thursday,3,False,96,485.01,455.56,383.67,781.02,88.21,0.2429,0,228.67
2026-03-27,2026,3,Friday,4,False,96,463.22,489.33,153.53,714.02,144.93,0.2676,0,422.61
2026-03-28,2026,3,Saturday,5,True,96,389.0,461.68,21.18,664.34,194.83,0.2477,0,547.6
2026-03-29,2026,3,Sunday,6,True,92,400.02,457.71,32.95,648.89,166.47,0.2795,0,473.01
2026-03-30,2026,3,Monday,0,False,96,472.78,438.49,257.37,907.24,157.43,0.2451,0,430.59
2026-03-31,2026,3,Tuesday,1,False,96,551.52,496.18,384.78,815.73,123.52,0.2288,0,321.58
2026-04-01,2026,4,Wednesday,2,False,96,566.55,568.57,238.79,895.35,170.89,0.2468,0,493.12
2026-04-02,2026,4,Thursday,3,False,96,458.2,494.38,39.54,754.43,189.71,0.2391,0,542.67
2026-04-03,2026,4,Friday,4,False,96,395.89,472.62,2.44,744.02,200.51,0.2694,0,555.88
2026-04-04,2026,4,Saturday,5,True,96,238.35,239.15,-4.43,641.3,190.02,0.405,15,497.9
2026-04-05,2026,4,Sunday,6,True,96,0.66,29.76,-761.26,393.07,349.93,0.4023,43,949.14
2026-04-06,2026,4,Monday,0,False,96,-55.15,0.05,-791.32,442.95,348.39,0.5222,47,1041.67
2026-04-07,2026,4,Tuesday,1,False,96,344.15,371.82,-32.67,809.21,257.95,0.5305,19,698.49
2026-04-08,2026,4,Wednesday,2,False,96,430.49,456.33,77.8,733.61,176.37,0.2836,0,511.02
2026-04-09,2026,4,Thursday,3,False,96,384.76,452.19,-16.66,769.34,238.64,0.2771,16,665.9
2026-04-10,2026,4,Friday,4,False,96,495.52,444.04,174.03,1278.54,243.01,0.2662,0,658.85
2026-04-11,2026,4,Saturday,5,True,96,351.24,464.38,-17.72,709.36,222.7,0.2484,12,581.02
2026-04-12,2026,4,Sunday,6,True,96,324.99,409.17,-3.46,673.57,221.47,0.365,8,598.13
2026-04-13,2026,4,Monday,0,False,96,397.17,457.08,2.7,683.57,198.48,0.4408,0,550.98
2026-04-14,2026,4,Tuesday,1,False,96,547.25,484.43,389.9,1060.35,162.8,0.3181,0,406.47
2026-04-15,2026,4,Wednesday,2,False,96,527.78,505.3,317.83,890.84,139.53,0.1974,0,394.2
2026-04-16,2026,4,Thursday,3,False,96,496.78,467.16,260.02,869.7,140.42,0.2039,0,392.74
2026-04-17,2026,4,Friday,4,False,96,410.87,465.88,-12.1,752.65,214.76,0.2807,6,617.32
2026-04-18,2026,4,Saturday,5,True,96,344.17,466.78,-138.33,642.12,240.21,0.3046,23,616.54
2026-04-19,2026,4,Sunday,6,True,96,384.28,452.54,25.5,529.67,139.89,0.2797,0,371.99
2026-04-20,2026,4,Monday,0,False,96,440.72,424.14,217.25,691.31,103.62,0.3696,0,289.9
2026-04-21,2026,4,Tuesday,1,False,96,349.97,431.11,-95.29,715.14,232.8,0.3447,13,626.56
2026-04-22,2026,4,Wednesday,2,False,96,332.54,445.6,-73.78,697.7,249.15,0.3812,23,651.1
2026-04-23,2026,4,Thursday,3,False,96,286.21,409.2,-183.84,694.2,266.51,0.4188,27,693.46
2026-04-24,2026,4,Friday,4,False,96,407.31,431.73,47.58,724.2,177.85,0.3297,0,512.87
2026-04-25,2026,4,Saturday,5,True,96,110.86,283.61,-587.99,475.6,331.45,0.4865,34,871.35
2026-04-26,2026,4,Sunday,6,True,96,99.45,305.29,-891.34,683.8,461.87,0.4595,34,1293.33
2026-04-27,2026,4,Monday,0,False,96,407.06,485.26,-25.14,904.8,266.57,0.359,16,733.82
2026-04-28,2026,4,Tuesday,1,False,96,349.79,456.55,-116.16,804.9,249.3,0.3447,21,653.26
2026-04-29,2026,4,Wednesday,2,False,96,345.6,439.24,-22.39,731.98,228.09,0.314,15,596.58
2026-04-30,2026,4,Thursday,3,False,96,366.51,454.88,-11.63,747.01,232.22,0.2724,18,614.53
2026-05-01,2026,5,Friday,4,False,96,88.38,440.23,-1457.59,750.51,617.52,0.2749,31,1621.54
2026-05-02,2026,5,Saturday,5,True,96,177.9,432.47,-991.6,885.49,507.38,0.362,31,1376.88
2026-05-03,2026,5,Sunday,6,True,96,219.19,425.32,-508.55,640.7,353.24,0.4971,32,918.13
2026-05-04,2026,5,Monday,0,False,96,469.27,461.74,76.09,1035.93,234.56,0.4162,0,666.76
2026-05-05,2026,5,Tuesday,1,False,96,543.84,536.34,355.44,817.47,121.97,0.2714,0,347.06
2026-05-06,2026,5,Wednesday,2,False,96,480.62,482.86,232.68,724.57,113.14,0.3265,0,325.66
2026-05-07,2026,5,Thursday,3,False,96,581.34,541.0,457.79,950.85,120.58,0.1981,0,304.83
2026-05-08,2026,5,Friday,4,False,96,529.96,512.42,421.33,697.65,75.25,0.1711,0,211.48
2026-05-09,2026,5,Saturday,5,True,96,431.39,512.92,85.01,636.25,161.63,0.2578,0,438.08
2026-05-10,2026,5,Sunday,6,True,96,308.14,480.62,-147.36,577.21,268.92,0.3651,27,641.57
2026-05-11,2026,5,Monday,0,False,96,490.1,483.61,369.69,647.44,66.54,0.3894,0,186.99
2026-05-12,2026,5,Tuesday,1,False,96,444.87,418.79,277.61,605.95,80.74,0.333,0,222.04
2026-05-13,2026,5,Wednesday,2,False,96,477.38,468.85,293.36,695.96,108.7,0.3356,0,306.72
2026-05-14,2026,5,Thursday,3,False,96,425.46,504.28,13.97,872.66,236.76,0.3551,0,663.09
2026-05-15,2026,5,Friday,4,False,96,552.98,548.39,457.28,764.75,73.62,0.2177,0,198.99
2026-05-16,2026,5,Saturday,5,True,96,488.54,476.83,389.74,632.92,74.88,0.2095,0,196.64
2026-05-17,2026,5,Sunday,6,True,96,414.78,469.76,55.81,688.61,188.84,0.2813,0,539.44
2026-05-18,2026,5,Monday,0,False,96,588.68,548.55,427.55,1084.85,151.27,0.2283,0,393.17
2026-05-19,2026,5,Tuesday,1,False,96,559.92,585.54,289.04,1040.8,166.93,0.257,0,461.21
2026-05-20,2026,5,Wednesday,2,False,96,455.98,492.2,110.16,803.56,177.1,0.2871,0,497.06
2026-05-21,2026,5,Thursday,3,False,96,462.67,519.11,51.36,876.59,220.72,0.3195,0,614.61
2026-05-22,2026,5,Friday,4,False,96,459.47,561.03,3.58,947.88,264.83,0.3295,0,735.4
2026-05-23,2026,5,Saturday,5,True,96,388.78,516.23,-2.27,786.32,266.74,0.2925,4,677.6
2026-05-24,2026,5,Sunday,6,True,96,283.22,465.01,-343.08,671.87,334.25,0.3698,32,841.52
2026-05-25,2026,5,Monday,0,False,96,370.81,534.72,-44.08,778.51,284.61,0.403,23,704.14
2026-05-26,2026,5,Tuesday,1,False,96,380.71,524.53,-18.51,800.82,280.36,0.4922,22,699.7
2026-05-27,2026,5,Wednesday,2,False,96,348.53,471.05,-46.5,747.25,264.92,0.5172,24,660.8
2026-05-28,2026,5,Thursday,3,False,96,481.89,545.74,-0.85,1500.41,380.59,0.4164,5,1024.85
2026-05-29,2026,5,Friday,4,False,96,448.6,558.6,-0.56,1098.31,306.61,0.3785,8,834.7
2026-05-30,2026,5,Saturday,5,True,96,414.51,508.21,-0.26,754.19,235.33,0.3898,1,647.92
2026-05-31,2026,5,Sunday,6,True,96,393.3,514.37,-0.01,731.65,260.78,0.3213,8,681.06
2026-06-01,2026,6,Monday,0,False,96,670.5,558.3,458.43,1644.3,291.35,0.2237,0,698.24
2026-06-02,2026,6,Tuesday,1,False,96,520.02,545.38,291.17,763.86,122.35,0.3146,0,348.98
2026-06-03,2026,6,Wednesday,2,False,96,481.7,481.65,281.89,657.94,94.56,0.3372,0,276.36
2026-06-04,2026,6,Thursday,3,False,96,311.78,410.15,-1.43,544.26,198.35,0.3358,12,508.28
2026-06-05,2026,6,Friday,4,False,96,519.99,472.86,424.66,788.83,102.29,0.2446,0,269.74
2026-06-06,2026,6,Saturday,5,True,96,376.42,516.83,-0.14,641.95,244.21,0.344,11,611.42
2026-06-07,2026,6,Sunday,6,True,96,276.23,381.83,-41.96,594.87,233.85,0.3197,28,570.17
2026-06-08,2026,6,Monday,0,False,96,505.65,517.48,188.04,954.55,188.98,0.3154,0,544.14
2026-06-09,2026,6,Tuesday,1,False,96,504.11,505.27,233.65,732.77,113.79,0.3252,0,328.05
2026-06-10,2026,6,Wednesday,2,False,96,587.79,538.64,474.72,1001.6,127.14,0.1976,0,318.16
2026-06-11,2026,6,Thursday,3,False,96,538.13,525.98,400.72,852.22,101.65,0.2253,0,273.28
2026-06-12,2026,6,Friday,4,False,96,468.1,467.32,252.02,702.24,104.41,0.295,0,301.52
2026-06-13,2026,6,Saturday,5,True,96,288.24,382.62,-2.26,583.33,197.07,0.3555,7,500.78
2026-06-14,2026,6,Sunday,6,True,96,159.91,101.66,-77.02,543.3,192.31,0.4083,38,491.38
2026-06-15,2026,6,Monday,0,False,96,322.26,375.12,0.04,738.83,217.19,0.4751,0,594.44
2026-06-16,2026,6,Tuesday,1,False,96,444.82,473.34,57.44,954.87,210.79,0.4624,0,601.63
2026-06-17,2026,6,Wednesday,2,False,96,470.84,523.05,130.25,807.29,169.93,0.3392,0,477.74
2026-06-18,2026,6,Thursday,3,False,96,584.61,512.16,245.9,1693.03,299.1,0.2604,0,734.3
2026-06-19,2026,6,Friday,4,False,96,490.29,513.34,63.03,1067.88,219.65,0.2749,0,632.86
2026-06-20,2026,6,Saturday,5,True,96,410.75,491.21,-0.04,915.74,275.71,0.3342,12,762.2
2026-06-21,2026,6,Sunday,6,True,96,379.4,498.9,-0.01,797.96,254.63,0.3254,9,664.43
2026-06-22,2026,6,Monday,0,False,96,540.54,511.66,117.85,1254.2,262.03,0.3157,0,740.02
2026-06-23,2026,6,Tuesday,1,False,96,662.57,556.92,140.05,2187.6,477.75,0.3128,0,1200.88
2026-06-24,2026,6,Wednesday,2,False,96,761.98,597.28,25.83,2751.72,662.97,0.292,0,1702.23
2026-06-25,2026,6,Thursday,3,False,96,573.83,580.9,43.65,1442.71,297.93,0.3093,0,845.09
2026-06-26,2026,6,Friday,4,False,96,572.67,534.2,52.25,1636.02,357.57,0.2982,0,981.95
2026-06-27,2026,6,Saturday,5,True,96,456.1,487.57,0.02,1280.8,335.43,0.363,0,951.82
2026-06-28,2026,6,Sunday,6,True,96,384.82,485.09,-1.29,896.04,270.59,0.3252,10,726.74
2026-06-29,2026,6,Monday,0,False,96,624.42,510.18,327.51,1885.28,322.73,0.3129,0,787.25
2026-06-30,2026,6,Tuesday,1,False,96,692.43,519.3,376.48,2148.83,422.85,0.2802,0,994.48
2026-07-01,2026,7,Wednesday,2,False,96,629.83,551.59,451.92,1409.41,217.88,0.2253,0,526.74
2026-07-02,2026,7,Thursday,3,False,96,406.97,492.16,-96.11,1003.86,280.61,0.2926,14,795.57
2026-07-03,2026,7,Friday,4,False,96,255.17,344.22,-54.66,525.17,213.15,0.4565,32,505.56
2026-07-04,2026,7,Saturday,5,True,96,277.76,409.07,-24.87,637.6,236.83,0.506,26,567.52
2026-07-05,2026,7,Sunday,6,True,96,278.33,408.23,-135.17,612.84,231.94,0.406,22,554.02
2026-07-06,2026,7,Monday,0,False,96,475.54,480.48,86.83,800.36,167.17,0.4586,0,491.73
2026-07-07,2026,7,Tuesday,1,False,96,489.83,464.02,416.92,872.49,71.89,0.4171,0,177.48
2026-07-08,2026,7,Wednesday,2,False,96,345.4,410.51,-50.74,806.07,260.29,0.5132,13,708.32
2026-07-09,2026,7,Thursday,3,False,96,509.16,534.76,97.17,1009.52,207.18,0.4129,0,587.77
2026-07-10,2026,7,Friday,4,False,96,534.87,574.5,208.0,870.67,152.42,0.3191,0,423.0
2026-07-11,2026,7,Saturday,5,True,96,440.52,577.08,6.89,698.01,230.62,0.325,0,606.08
2026-07-12,2026,7,Sunday,6,True,96,403.52,484.04,8.39,647.1,214.71,0.3281,0,570.87
2026-07-13,2026,7,Monday,0,False,96,567.84,550.46,416.43,1005.6,127.41,0.2857,0,341.5
2026-07-14,2026,7,Tuesday,1,False,96,554.67,557.5,280.62,886.98,143.14,0.3145,0,413.31
2026-07-15,2026,7,Wednesday,2,False,96,606.67,592.94,352.92,1000.22,160.0,0.2552,0,451.48
2026-07-16,2026,7,Thursday,3,False,96,701.26,639.0,323.64,1727.35,327.93,0.3048,0,861.28
2026-07-17,2026,7,Friday,4,False,96,614.44,595.16,390.75,1135.94,169.75,0.3103,0,463.24
2026-07-18,2026,7,Saturday,5,True,96,444.0,540.54,4.26,883.07,264.33,0.3516,0,725.8
2026-07-19,2026,7,Sunday,6,True,96,393.66,490.94,0.16,694.02,239.7,0.3178,0,639.05
